series_id        ,Index type,Seasonal adjustment status,Periodicity,Area code,Item code
CUUSS24BSS47014  ,CU,U,S,S24B,SS47014  
CUUSS24BSS47015  ,CU,U,S,S24B,SS47015  
CUUSS24BSS47016  ,CU,U,S,S24B,SS47016  
CUUSS300AA0      ,CU,U,S,S300,AA0      
CUUSS300SA0      ,CU,U,S,S300,SA0      
CUUSS300SA0E     ,CU,U,S,S300,SA0E     
CUUSS300SA0L1E   ,CU,U,S,S300,SA0L1E   
CUUSS300SA0L2    ,CU,U,S,S300,SA0L2    
CUUSS300SA0L5    ,CU,U,S,S300,SA0L5    
CUUSS300SA0LE    ,CU,U,S,S300,SA0LE    
CUUSS300SAA      ,CU,U,S,S300,SAA      
CUUSS300SAC      ,CU,U,S,S300,SAC      
CUUSS300SACL1    ,CU,U,S,S300,SACL1    
CUUSS300SACL11   ,CU,U,S,S300,SACL11   
CUUSS300SAD      ,CU,U,S,S300,SAD      
CUUSS300SAE      ,CU,U,S,S300,SAE      
CUUSS300SAEC     ,CU,U,S,S300,SAEC     
CUUSS300SAES     ,CU,U,S,S300,SAES     
CUUSS300SAF      ,CU,U,S,S300,SAF      
CUUSS300SAF1     ,CU,U,S,S300,SAF1     
CUUSS300SAF11    ,CU,U,S,S300,SAF11    
CUUSS300SAF111   ,CU,U,S,S300,SAF111   
CUUSS300SAF112   ,CU,U,S,S300,SAF112   
CUUSS300SAF113   ,CU,U,S,S300,SAF113   
CUUSS300SAF114   ,CU,U,S,S300,SAF114   
CUUSS300SAF115   ,CU,U,S,S300,SAF115   
CUUSS300SAF116   ,CU,U,S,S300,SAF116   
CUUSS300SAG      ,CU,U,S,S300,SAG      
CUUSS300SAGC     ,CU,U,S,S300,SAGC     
CUUSS300SAGS     ,CU,U,S,S300,SAGS     
CUUSS300SAH      ,CU,U,S,S300,SAH      
CUUSS300SAH1     ,CU,U,S,S300,SAH1     
CUUSS300SAH2     ,CU,U,S,S300,SAH2     
CUUSS300SAH21    ,CU,U,S,S300,SAH21    
CUUSS300SAH3     ,CU,U,S,S300,SAH3     
CUUSS300SAH31    ,CU,U,S,S300,SAH31    
CUUSS300SAM      ,CU,U,S,S300,SAM      
CUUSS300SAN      ,CU,U,S,S300,SAN      
CUUSS300SANL1    ,CU,U,S,S300,SANL1    
CUUSS300SANL11   ,CU,U,S,S300,SANL11   
CUUSS300SAR      ,CU,U,S,S300,SAR      
CUUSS300SAS      ,CU,U,S,S300,SAS      
CUUSS300SASL2RS  ,CU,U,S,S300,SASL2RS  
CUUSS300SASL5    ,CU,U,S,S300,SASL5    
CUUSS300SAT      ,CU,U,S,S300,SAT      
CUUSS300SAT1     ,CU,U,S,S300,SAT1     
CUUSS300SATCLTB  ,CU,U,S,S300,SATCLTB  
CUUSS300SEEB     ,CU,U,S,S300,SEEB     
CUUSS300SEFJ     ,CU,U,S,S300,SEFJ     
CUUSS300SEFV     ,CU,U,S,S300,SEFV     
CUUSS300SEHA     ,CU,U,S,S300,SEHA     
CUUSS300SEHC     ,CU,U,S,S300,SEHC     
CUUSS300SEHC01   ,CU,U,S,S300,SEHC01   
CUUSS300SEHF     ,CU,U,S,S300,SEHF     
CUUSS300SEHF01   ,CU,U,S,S300,SEHF01   
CUUSS300SEHF02   ,CU,U,S,S300,SEHF02   
CUUSS300SETA     ,CU,U,S,S300,SETA     
CUUSS300SETA01   ,CU,U,S,S300,SETA01   
CUUSS300SETA02   ,CU,U,S,S300,SETA02   
CUUSS300SETB     ,CU,U,S,S300,SETB     
CUUSS300SETB01   ,CU,U,S,S300,SETB01   
CUUSS300SETE     ,CU,U,S,S300,SETE     
CUUSS300SS47014  ,CU,U,S,S300,SS47014  
CUUSS300SS47015  ,CU,U,S,S300,SS47015  
CUUSS300SS47016  ,CU,U,S,S300,SS47016  
CUUSS35AAA0      ,CU,U,S,S35A,AA0      
CUUSS35ASA0      ,CU,U,S,S35A,SA0      
CUUSS35ASA0E     ,CU,U,S,S35A,SA0E     
CUUSS35ASA0L1E   ,CU,U,S,S35A,SA0L1E   
CUUSS35ASA0L2    ,CU,U,S,S35A,SA0L2    
CUUSS35ASA0L5    ,CU,U,S,S35A,SA0L5    
CUUSS35ASA0LE    ,CU,U,S,S35A,SA0LE    
CUUSS35ASAA      ,CU,U,S,S35A,SAA      
CUUSS35ASAC      ,CU,U,S,S35A,SAC      
CUUSS35ASACL1    ,CU,U,S,S35A,SACL1    
CUUSS35ASACL11   ,CU,U,S,S35A,SACL11   
CUUSS35ASAD      ,CU,U,S,S35A,SAD      
CUUSS35ASAE      ,CU,U,S,S35A,SAE      
CUUSS35ASAEC     ,CU,U,S,S35A,SAEC     
CUUSS35ASAES     ,CU,U,S,S35A,SAES     
CUUSS35ASAF      ,CU,U,S,S35A,SAF      
CUUSS35ASAF1     ,CU,U,S,S35A,SAF1     
CUUSS35ASAF11    ,CU,U,S,S35A,SAF11    
CUUSS35ASAF111   ,CU,U,S,S35A,SAF111   
CUUSS35ASAF112   ,CU,U,S,S35A,SAF112   
CUUSS35ASAF113   ,CU,U,S,S35A,SAF113   
CUUSS35ASAF114   ,CU,U,S,S35A,SAF114   
CUUSS35ASAF115   ,CU,U,S,S35A,SAF115   
CUUSS35ASAF116   ,CU,U,S,S35A,SAF116   
CUUSS35ASAG      ,CU,U,S,S35A,SAG      
CUUSS35ASAGC     ,CU,U,S,S35A,SAGC     
CUUSS35ASAGS     ,CU,U,S,S35A,SAGS     
CUUSS35ASAH      ,CU,U,S,S35A,SAH      
CUUSS35ASAH1     ,CU,U,S,S35A,SAH1     
CUUSS35ASAH2     ,CU,U,S,S35A,SAH2     
CUUSS35ASAH21    ,CU,U,S,S35A,SAH21    
CUUSS35ASAH3     ,CU,U,S,S35A,SAH3     
CUUSS35ASAH31    ,CU,U,S,S35A,SAH31    
CUUSS35ASAM      ,CU,U,S,S35A,SAM      
CUUSS35ASAN      ,CU,U,S,S35A,SAN      
CUUSS35ASANL1    ,CU,U,S,S35A,SANL1    
CUUSS35ASANL11   ,CU,U,S,S35A,SANL11   
CUUSS35ASAR      ,CU,U,S,S35A,SAR      
CUUSS35ASAS      ,CU,U,S,S35A,SAS      
CUUSS35ASASL2RS  ,CU,U,S,S35A,SASL2RS  
CUUSS35ASASL5    ,CU,U,S,S35A,SASL5    
CUUSS35ASAT      ,CU,U,S,S35A,SAT      
CUUSS35ASAT1     ,CU,U,S,S35A,SAT1     
CUUSS35ASATCLTB  ,CU,U,S,S35A,SATCLTB  
CUUSS35ASEEB     ,CU,U,S,S35A,SEEB     
CUUSS35ASEFJ     ,CU,U,S,S35A,SEFJ     
CUUSS35ASEFV     ,CU,U,S,S35A,SEFV     
CUUSS35ASEHA     ,CU,U,S,S35A,SEHA     
CUUSS35ASEHC     ,CU,U,S,S35A,SEHC     
CUUSS35ASEHC01   ,CU,U,S,S35A,SEHC01   
CUUSS35ASEHF     ,CU,U,S,S35A,SEHF     
CUUSS35ASEHF01   ,CU,U,S,S35A,SEHF01   
CUUSS35ASEHF02   ,CU,U,S,S35A,SEHF02   
CUUSS35ASETA     ,CU,U,S,S35A,SETA     
CUUSS35ASETA01   ,CU,U,S,S35A,SETA01   
CUUSS35ASETA02   ,CU,U,S,S35A,SETA02   
CUUSS35ASETB     ,CU,U,S,S35A,SETB     
CUUSS35ASETB01   ,CU,U,S,S35A,SETB01   
CUUSS35ASETE     ,CU,U,S,S35A,SETE     
CUUSS35ASS47014  ,CU,U,S,S35A,SS47014  
CUUSS35ASS47015  ,CU,U,S,S35A,SS47015  
CUUSS35ASS47016  ,CU,U,S,S35A,SS47016  
CUUSS35BAA0      ,CU,U,S,S35B,AA0      
CUUSS35BSA0      ,CU,U,S,S35B,SA0      
CUUSS35BSA0E     ,CU,U,S,S35B,SA0E     
CUUSS35BSA0L1E   ,CU,U,S,S35B,SA0L1E   
CUUSS35BSA0L2    ,CU,U,S,S35B,SA0L2    
CUUSS35BSA0L5    ,CU,U,S,S35B,SA0L5    
CUUSS35BSA0LE    ,CU,U,S,S35B,SA0LE    
CUUSS35BSAA      ,CU,U,S,S35B,SAA      
CUUSS35BSAC      ,CU,U,S,S35B,SAC      
CUUSS35BSACL1    ,CU,U,S,S35B,SACL1    
CUUSS35BSACL11   ,CU,U,S,S35B,SACL11   
CUUSS35BSAD      ,CU,U,S,S35B,SAD      
CUUSS35BSAE      ,CU,U,S,S35B,SAE      
CUUSS35BSAEC     ,CU,U,S,S35B,SAEC     
CUUSS35BSAES     ,CU,U,S,S35B,SAES     
CUUSS35BSAF      ,CU,U,S,S35B,SAF      
CUUSS35BSAF1     ,CU,U,S,S35B,SAF1     
CUUSS35BSAF11    ,CU,U,S,S35B,SAF11    
CUUSS35BSAF111   ,CU,U,S,S35B,SAF111   
CUUSS35BSAF112   ,CU,U,S,S35B,SAF112   
CUUSS35BSAF113   ,CU,U,S,S35B,SAF113   
CUUSS35BSAF114   ,CU,U,S,S35B,SAF114   
CUUSS35BSAF115   ,CU,U,S,S35B,SAF115   
CUUSS35BSAF116   ,CU,U,S,S35B,SAF116   
CUUSS35BSAG      ,CU,U,S,S35B,SAG      
CUUSS35BSAGC     ,CU,U,S,S35B,SAGC     
CUUSS35BSAGS     ,CU,U,S,S35B,SAGS     
CUUSS35BSAH      ,CU,U,S,S35B,SAH      
CUUSS35BSAH1     ,CU,U,S,S35B,SAH1     
CUUSS35BSAH2     ,CU,U,S,S35B,SAH2     
CUUSS35BSAH21    ,CU,U,S,S35B,SAH21    
CUUSS35BSAH3     ,CU,U,S,S35B,SAH3     
CUUSS35BSAH31    ,CU,U,S,S35B,SAH31    
CUUSS35BSAM      ,CU,U,S,S35B,SAM      
CUUSS35BSAN      ,CU,U,S,S35B,SAN      
CUUSS35BSANL1    ,CU,U,S,S35B,SANL1    
CUUSS35BSANL11   ,CU,U,S,S35B,SANL11   
CUUSS35BSAR      ,CU,U,S,S35B,SAR      
CUUSS35BSAS      ,CU,U,S,S35B,SAS      
CUUSS35BSASL2RS  ,CU,U,S,S35B,SASL2RS  
CUUSS35BSASL5    ,CU,U,S,S35B,SASL5    
CUUSS35BSAT      ,CU,U,S,S35B,SAT      
CUUSS35BSAT1     ,CU,U,S,S35B,SAT1     
CUUSS35BSATCLTB  ,CU,U,S,S35B,SATCLTB  
CUUSS35BSEEB     ,CU,U,S,S35B,SEEB     
CUUSS35BSEFJ     ,CU,U,S,S35B,SEFJ     
CUUSS35BSEFV     ,CU,U,S,S35B,SEFV     
CUUSS35BSEHA     ,CU,U,S,S35B,SEHA     
CUUSS35BSEHC     ,CU,U,S,S35B,SEHC     
CUUSS35BSEHC01   ,CU,U,S,S35B,SEHC01   
CUUSS35BSEHF     ,CU,U,S,S35B,SEHF     
CUUSS35BSEHF01   ,CU,U,S,S35B,SEHF01   
CUUSS35BSEHF02   ,CU,U,S,S35B,SEHF02   
CUUSS35BSETA     ,CU,U,S,S35B,SETA     
CUUSS35BSETA01   ,CU,U,S,S35B,SETA01   
CUUSS35BSETA02   ,CU,U,S,S35B,SETA02   
CUUSS35BSETB     ,CU,U,S,S35B,SETB     
CUUSS35BSETB01   ,CU,U,S,S35B,SETB01   
CUUSS35BSETE     ,CU,U,S,S35B,SETE     
CUUSS35BSS47014  ,CU,U,S,S35B,SS47014  
CUUSS35BSS47015  ,CU,U,S,S35B,SS47015  
CUUSS35BSS47016  ,CU,U,S,S35B,SS47016  
CUUSS35CAA0      ,CU,U,S,S35C,AA0      
CUUSS35CSA0      ,CU,U,S,S35C,SA0      
CUUSS35CSA0E     ,CU,U,S,S35C,SA0E     
CUUSS35CSA0L1E   ,CU,U,S,S35C,SA0L1E   
CUUSS35CSA0L2    ,CU,U,S,S35C,SA0L2    
CUUSS35CSA0L5    ,CU,U,S,S35C,SA0L5    
CUUSS35CSA0LE    ,CU,U,S,S35C,SA0LE    
CUUSS35CSAA      ,CU,U,S,S35C,SAA      
CUUSS35CSAC      ,CU,U,S,S35C,SAC      
CUUSS35CSACL1    ,CU,U,S,S35C,SACL1    
CUUSS35CSACL11   ,CU,U,S,S35C,SACL11   
CUUSS35CSAD      ,CU,U,S,S35C,SAD      
CUUSS35CSAE      ,CU,U,S,S35C,SAE      
CUUSS35CSAEC     ,CU,U,S,S35C,SAEC     
CUUSS35CSAES     ,CU,U,S,S35C,SAES     
CUUSS35CSAF      ,CU,U,S,S35C,SAF      
CUUSS35CSAF1     ,CU,U,S,S35C,SAF1     
CUUSS35CSAF11    ,CU,U,S,S35C,SAF11    
CUUSS35CSAF111   ,CU,U,S,S35C,SAF111   
CUUSS35CSAF112   ,CU,U,S,S35C,SAF112   
CUUSS35CSAF113   ,CU,U,S,S35C,SAF113   
CUUSS35CSAF114   ,CU,U,S,S35C,SAF114   
CUUSS35CSAF115   ,CU,U,S,S35C,SAF115   
CUUSS35CSAF116   ,CU,U,S,S35C,SAF116   
CUUSS35CSAG      ,CU,U,S,S35C,SAG      
CUUSS35CSAGC     ,CU,U,S,S35C,SAGC     
CUUSS35CSAGS     ,CU,U,S,S35C,SAGS     
CUUSS35CSAH      ,CU,U,S,S35C,SAH      
CUUSS35CSAH1     ,CU,U,S,S35C,SAH1     
CUUSS35CSAH2     ,CU,U,S,S35C,SAH2     
CUUSS35CSAH21    ,CU,U,S,S35C,SAH21    
CUUSS35CSAH3     ,CU,U,S,S35C,SAH3     
CUUSS35CSAH31    ,CU,U,S,S35C,SAH31    
CUUSS35CSAM      ,CU,U,S,S35C,SAM      
CUUSS35CSAN      ,CU,U,S,S35C,SAN      
CUUSS35CSANL1    ,CU,U,S,S35C,SANL1    
CUUSS35CSANL11   ,CU,U,S,S35C,SANL11   
CUUSS35CSAR      ,CU,U,S,S35C,SAR      
CUUSS35CSAS      ,CU,U,S,S35C,SAS      
CUUSS35CSASL2RS  ,CU,U,S,S35C,SASL2RS  
CUUSS35CSASL5    ,CU,U,S,S35C,SASL5    
CUUSS35CSAT      ,CU,U,S,S35C,SAT      
CUUSS35CSAT1     ,CU,U,S,S35C,SAT1     
CUUSS35CSATCLTB  ,CU,U,S,S35C,SATCLTB  
CUUSS35CSEEB     ,CU,U,S,S35C,SEEB     
CUUSS35CSEFJ     ,CU,U,S,S35C,SEFJ     
CUUSS35CSEFV     ,CU,U,S,S35C,SEFV     
CUUSS35CSEHA     ,CU,U,S,S35C,SEHA     
CUUSS35CSEHC     ,CU,U,S,S35C,SEHC     
CUUSS35CSEHC01   ,CU,U,S,S35C,SEHC01   
CUUSS35CSEHF     ,CU,U,S,S35C,SEHF     
CUUSS35CSEHF01   ,CU,U,S,S35C,SEHF01   
CUUSS35CSEHF02   ,CU,U,S,S35C,SEHF02   
CUUSS35CSETA     ,CU,U,S,S35C,SETA     
CUUSS35CSETA01   ,CU,U,S,S35C,SETA01   
CUUSS35CSETA02   ,CU,U,S,S35C,SETA02   
CUUSS35CSETB     ,CU,U,S,S35C,SETB     
CUUSS35CSETB01   ,CU,U,S,S35C,SETB01   
CUUSS35CSETE     ,CU,U,S,S35C,SETE     
CUUSS35CSS47014  ,CU,U,S,S35C,SS47014  
CUUSS35CSS47015  ,CU,U,S,S35C,SS47015  
CUUSS35CSS47016  ,CU,U,S,S35C,SS47016  
CUUSS35DAA0      ,CU,U,S,S35D,AA0      
CUUSS35DSA0      ,CU,U,S,S35D,SA0      
CUUSS35DSA0E     ,CU,U,S,S35D,SA0E     
CUUSS35DSA0L1E   ,CU,U,S,S35D,SA0L1E   
CUUSS35DSA0L2    ,CU,U,S,S35D,SA0L2    
CUUSS35DSA0L5    ,CU,U,S,S35D,SA0L5    
CUUSS35DSA0LE    ,CU,U,S,S35D,SA0LE    
CUUSS35DSAA      ,CU,U,S,S35D,SAA      
CUUSS35DSAC      ,CU,U,S,S35D,SAC      
CUUSS35DSACL1    ,CU,U,S,S35D,SACL1    
CUUSS35DSACL11   ,CU,U,S,S35D,SACL11   
CUUSS35DSAD      ,CU,U,S,S35D,SAD      
CUUSS35DSAE      ,CU,U,S,S35D,SAE      
CUUSS35DSAEC     ,CU,U,S,S35D,SAEC     
CUUSS35DSAES     ,CU,U,S,S35D,SAES     
CUUSS35DSAF      ,CU,U,S,S35D,SAF      
CUUSS35DSAF1     ,CU,U,S,S35D,SAF1     
CUUSS35DSAF11    ,CU,U,S,S35D,SAF11    
CUUSS35DSAF111   ,CU,U,S,S35D,SAF111   
CUUSS35DSAF112   ,CU,U,S,S35D,SAF112   
CUUSS35DSAF113   ,CU,U,S,S35D,SAF113   
CUUSS35DSAF114   ,CU,U,S,S35D,SAF114   
CUUSS35DSAF115   ,CU,U,S,S35D,SAF115   
CUUSS35DSAF116   ,CU,U,S,S35D,SAF116   
CUUSS35DSAG      ,CU,U,S,S35D,SAG      
CUUSS35DSAGC     ,CU,U,S,S35D,SAGC     
CUUSS35DSAGS     ,CU,U,S,S35D,SAGS     
CUUSS35DSAH      ,CU,U,S,S35D,SAH      
CUUSS35DSAH1     ,CU,U,S,S35D,SAH1     
CUUSS35DSAH2     ,CU,U,S,S35D,SAH2     
CUUSS35DSAH21    ,CU,U,S,S35D,SAH21    
CUUSS35DSAH3     ,CU,U,S,S35D,SAH3     
CUUSS35DSAH31    ,CU,U,S,S35D,SAH31    
CUUSS35DSAM      ,CU,U,S,S35D,SAM      
CUUSS35DSAN      ,CU,U,S,S35D,SAN      
CUUSS35DSANL1    ,CU,U,S,S35D,SANL1    
CUUSS35DSANL11   ,CU,U,S,S35D,SANL11   
CUUSS35DSAR      ,CU,U,S,S35D,SAR      
CUUSS35DSAS      ,CU,U,S,S35D,SAS      
CUUSS35DSASL2RS  ,CU,U,S,S35D,SASL2RS  
CUUSS35DSASL5    ,CU,U,S,S35D,SASL5    
CUUSS35DSAT      ,CU,U,S,S35D,SAT      
CUUSS35DSAT1     ,CU,U,S,S35D,SAT1     
CUUSS35DSATCLTB  ,CU,U,S,S35D,SATCLTB  
CUUSS35DSEEB     ,CU,U,S,S35D,SEEB     
CUUSS35DSEFJ     ,CU,U,S,S35D,SEFJ     
CUUSS35DSEFV     ,CU,U,S,S35D,SEFV     
CUUSS35DSEHA     ,CU,U,S,S35D,SEHA     
CUUSS35DSEHC     ,CU,U,S,S35D,SEHC     
CUUSS35DSEHC01   ,CU,U,S,S35D,SEHC01   
CUUSS35DSEHF     ,CU,U,S,S35D,SEHF     
CUUSS35DSEHF01   ,CU,U,S,S35D,SEHF01   
CUUSS35DSEHF02   ,CU,U,S,S35D,SEHF02   
CUUSS35DSETA     ,CU,U,S,S35D,SETA     
CUUSS35DSETA01   ,CU,U,S,S35D,SETA01   
CUUSS35DSETA02   ,CU,U,S,S35D,SETA02   
CUUSS35DSETB     ,CU,U,S,S35D,SETB     
CUUSS35DSETB01   ,CU,U,S,S35D,SETB01   
CUUSS35DSETE     ,CU,U,S,S35D,SETE     
CUUSS35DSS47014  ,CU,U,S,S35D,SS47014  
CUUSS35DSS47015  ,CU,U,S,S35D,SS47015  
CUUSS35DSS47016  ,CU,U,S,S35D,SS47016  
CUUSS35EAA0      ,CU,U,S,S35E,AA0      
CUUSS35ESA0      ,CU,U,S,S35E,SA0      
CUUSS35ESA0E     ,CU,U,S,S35E,SA0E     
CUUSS35ESA0L1E   ,CU,U,S,S35E,SA0L1E   
CUUSS35ESA0L2    ,CU,U,S,S35E,SA0L2    
CUUSS35ESA0L5    ,CU,U,S,S35E,SA0L5    
CUUSS35ESA0LE    ,CU,U,S,S35E,SA0LE    
CUUSS35ESAA      ,CU,U,S,S35E,SAA      
CUUSS35ESAC      ,CU,U,S,S35E,SAC      
CUUSS35ESACL1    ,CU,U,S,S35E,SACL1    
CUUSS35ESACL11   ,CU,U,S,S35E,SACL11   
CUUSS35ESAD      ,CU,U,S,S35E,SAD      
CUUSS35ESAE      ,CU,U,S,S35E,SAE      
CUUSS35ESAEC     ,CU,U,S,S35E,SAEC     
CUUSS35ESAES     ,CU,U,S,S35E,SAES     
CUUSS35ESAF      ,CU,U,S,S35E,SAF      
CUUSS35ESAF1     ,CU,U,S,S35E,SAF1     
CUUSS35ESAF11    ,CU,U,S,S35E,SAF11    
CUUSS35ESAF111   ,CU,U,S,S35E,SAF111   
CUUSS35ESAF112   ,CU,U,S,S35E,SAF112   
CUUSS35ESAF113   ,CU,U,S,S35E,SAF113   
CUUSS35ESAF114   ,CU,U,S,S35E,SAF114   
CUUSS35ESAF115   ,CU,U,S,S35E,SAF115   
CUUSS35ESAF116   ,CU,U,S,S35E,SAF116   
CUUSS35ESAG      ,CU,U,S,S35E,SAG      
CUUSS35ESAGC     ,CU,U,S,S35E,SAGC     
CUUSS35ESAGS     ,CU,U,S,S35E,SAGS     
CUUSS35ESAH      ,CU,U,S,S35E,SAH      
CUUSS35ESAH1     ,CU,U,S,S35E,SAH1     
CUUSS35ESAH2     ,CU,U,S,S35E,SAH2     
CUUSS35ESAH21    ,CU,U,S,S35E,SAH21    
CUUSS35ESAH3     ,CU,U,S,S35E,SAH3     
CUUSS35ESAH31    ,CU,U,S,S35E,SAH31    
CUUSS35ESAM      ,CU,U,S,S35E,SAM      
CUUSS35ESAN      ,CU,U,S,S35E,SAN      
CUUSS35ESANL1    ,CU,U,S,S35E,SANL1    
CUUSS35ESANL11   ,CU,U,S,S35E,SANL11   
CUUSS35ESAR      ,CU,U,S,S35E,SAR      
CUUSS35ESAS      ,CU,U,S,S35E,SAS      
CUUSS35ESASL2RS  ,CU,U,S,S35E,SASL2RS  
CUUSS35ESASL5    ,CU,U,S,S35E,SASL5    
CUUSS35ESAT      ,CU,U,S,S35E,SAT      
CUUSS35ESAT1     ,CU,U,S,S35E,SAT1     
CUUSS35ESATCLTB  ,CU,U,S,S35E,SATCLTB  
CUUSS35ESEEB     ,CU,U,S,S35E,SEEB     
CUUSS35ESEFJ     ,CU,U,S,S35E,SEFJ     
CUUSS35ESEFV     ,CU,U,S,S35E,SEFV     
CUUSS35ESEHA     ,CU,U,S,S35E,SEHA     
CUUSS35ESEHC     ,CU,U,S,S35E,SEHC     
CUUSS35ESEHC01   ,CU,U,S,S35E,SEHC01   
CUUSS35ESEHF     ,CU,U,S,S35E,SEHF     
CUUSS35ESEHF01   ,CU,U,S,S35E,SEHF01   
CUUSS35ESEHF02   ,CU,U,S,S35E,SEHF02   
CUUSS35ESETA     ,CU,U,S,S35E,SETA     
CUUSS35ESETA01   ,CU,U,S,S35E,SETA01   
CUUSS35ESETA02   ,CU,U,S,S35E,SETA02   
CUUSS35ESETB     ,CU,U,S,S35E,SETB     
CUUSS35ESETB01   ,CU,U,S,S35E,SETB01   
CUUSS35ESETE     ,CU,U,S,S35E,SETE     
CUUSS35ESS47014  ,CU,U,S,S35E,SS47014  
CUUSS35ESS47015  ,CU,U,S,S35E,SS47015  
CUUSS35ESS47016  ,CU,U,S,S35E,SS47016  
CUUSS37AAA0      ,CU,U,S,S37A,AA0      
CUUSS37ASA0      ,CU,U,S,S37A,SA0      
CUUSS37ASA0E     ,CU,U,S,S37A,SA0E     
CUUSS37ASA0L1E   ,CU,U,S,S37A,SA0L1E   
CUUSS37ASA0L2    ,CU,U,S,S37A,SA0L2    
CUUSS37ASA0L5    ,CU,U,S,S37A,SA0L5    
CUUSS37ASA0LE    ,CU,U,S,S37A,SA0LE    
CUUSS37ASAA      ,CU,U,S,S37A,SAA      
CUUSS37ASAC      ,CU,U,S,S37A,SAC      
CUUSS37ASACL1    ,CU,U,S,S37A,SACL1    
CUUSS37ASACL11   ,CU,U,S,S37A,SACL11   
CUUSS37ASAD      ,CU,U,S,S37A,SAD      
CUUSS37ASAE      ,CU,U,S,S37A,SAE      
CUUSS37ASAEC     ,CU,U,S,S37A,SAEC     
CUUSS37ASAES     ,CU,U,S,S37A,SAES     
CUUSS37ASAF      ,CU,U,S,S37A,SAF      
CUUSS37ASAF1     ,CU,U,S,S37A,SAF1     
CUUSS37ASAF11    ,CU,U,S,S37A,SAF11    
CUUSS37ASAF111   ,CU,U,S,S37A,SAF111   
CUUSS37ASAF112   ,CU,U,S,S37A,SAF112   
CUUSS37ASAF113   ,CU,U,S,S37A,SAF113   
CUUSS37ASAF114   ,CU,U,S,S37A,SAF114   
CUUSS37ASAF115   ,CU,U,S,S37A,SAF115   
CUUSS37ASAF116   ,CU,U,S,S37A,SAF116   
CUUSS37ASAG      ,CU,U,S,S37A,SAG      
CUUSS37ASAGC     ,CU,U,S,S37A,SAGC     
CUUSS37ASAGS     ,CU,U,S,S37A,SAGS     
CUUSS37ASAH      ,CU,U,S,S37A,SAH      
CUUSS37ASAH1     ,CU,U,S,S37A,SAH1     
CUUSS37ASAH2     ,CU,U,S,S37A,SAH2     
CUUSS37ASAH21    ,CU,U,S,S37A,SAH21    
CUUSS37ASAH3     ,CU,U,S,S37A,SAH3     
CUUSS37ASAH31    ,CU,U,S,S37A,SAH31    
CUUSS37ASAM      ,CU,U,S,S37A,SAM      
CUUSS37ASAN      ,CU,U,S,S37A,SAN      
CUUSS37ASANL1    ,CU,U,S,S37A,SANL1    
CUUSS37ASANL11   ,CU,U,S,S37A,SANL11   
CUUSS37ASAR      ,CU,U,S,S37A,SAR      
CUUSS37ASAS      ,CU,U,S,S37A,SAS      
CUUSS37ASASL2RS  ,CU,U,S,S37A,SASL2RS  
CUUSS37ASASL5    ,CU,U,S,S37A,SASL5    
CUUSS37ASAT      ,CU,U,S,S37A,SAT      
CUUSS37ASAT1     ,CU,U,S,S37A,SAT1     
CUUSS37ASATCLTB  ,CU,U,S,S37A,SATCLTB  
CUUSS37ASEEB     ,CU,U,S,S37A,SEEB     
CUUSS37ASEFJ     ,CU,U,S,S37A,SEFJ     
CUUSS37ASEFV     ,CU,U,S,S37A,SEFV     
CUUSS37ASEHA     ,CU,U,S,S37A,SEHA     
CUUSS37ASEHC     ,CU,U,S,S37A,SEHC     
CUUSS37ASEHC01   ,CU,U,S,S37A,SEHC01   
CUUSS37ASEHF     ,CU,U,S,S37A,SEHF     
CUUSS37ASEHF01   ,CU,U,S,S37A,SEHF01   
CUUSS37ASEHF02   ,CU,U,S,S37A,SEHF02   
CUUSS37ASETA     ,CU,U,S,S37A,SETA     
CUUSS37ASETA01   ,CU,U,S,S37A,SETA01   
CUUSS37ASETA02   ,CU,U,S,S37A,SETA02   
CUUSS37ASETB     ,CU,U,S,S37A,SETB     
CUUSS37ASETB01   ,CU,U,S,S37A,SETB01   
CUUSS37ASETE     ,CU,U,S,S37A,SETE     
CUUSS37ASS47014  ,CU,U,S,S37A,SS47014  
CUUSS37ASS47015  ,CU,U,S,S37A,SS47015  
CUUSS37ASS47016  ,CU,U,S,S37A,SS47016  
CUUSS37BAA0      ,CU,U,S,S37B,AA0      
CUUSS37BSA0      ,CU,U,S,S37B,SA0      
CUUSS37BSA0E     ,CU,U,S,S37B,SA0E     
CUUSS37BSA0L1E   ,CU,U,S,S37B,SA0L1E   
CUUSS37BSA0L2    ,CU,U,S,S37B,SA0L2    
CUUSS37BSA0L5    ,CU,U,S,S37B,SA0L5    
CUUSS37BSA0LE    ,CU,U,S,S37B,SA0LE    
CUUSS37BSAA      ,CU,U,S,S37B,SAA      
CUUSS37BSAC      ,CU,U,S,S37B,SAC      
CUUSS37BSACL1    ,CU,U,S,S37B,SACL1    
CUUSS37BSACL11   ,CU,U,S,S37B,SACL11   
CUUSS37BSAD      ,CU,U,S,S37B,SAD      
CUUSS37BSAE      ,CU,U,S,S37B,SAE      
CUUSS37BSAEC     ,CU,U,S,S37B,SAEC     
CUUSS37BSAES     ,CU,U,S,S37B,SAES     
CUUSS37BSAF      ,CU,U,S,S37B,SAF      
CUUSS37BSAF1     ,CU,U,S,S37B,SAF1     
CUUSS37BSAF11    ,CU,U,S,S37B,SAF11    
CUUSS37BSAF111   ,CU,U,S,S37B,SAF111   
